_id,activation,dominance,emotion,end_time,start_time,titre,to_translate,translated,valence
6256a0701da7a5c1eaef7d73,4,4.5,ang,84.45,70.26,Ses04M_script03_1_M013, All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,"Tous les moralistes futiles qui essaient de rendre la vie insupportable. Riez d'eux. Soyez désinvolte. Rire de tout. Tous leurs shibboleths sacrés. Flippancy fait ressortir l'acide-acide dans leur foutue douceur et légèreté.",2.5
6256a0701da7a5c1eaef7d74,3.5,4,neu,87.42,83.89,Ses04M_script03_1_F013," If I laugh at everything, I must laugh at us, too.","Si je ris de tout, je dois rire de nous aussi.",4
6256a0701da7a5c1eaef7d75,3,3,fru,90.86,86.92,Ses04M_script03_1_M014," Certainly you must.  We're figures of fun alright.","Vous devez certainement. Nous sommes des figures amusantes, d'accord.",3.5
6256a0701da7a5c1eaef7d76,4,4,exc,95.44,90.2854,Ses04M_script03_1_F014," How long will it last, this ludicrous and overbearing love of ours?","Combien de temps durera-t-il, cet amour ridicule et autoritaire qui est le nôtre ?",4
6256a0701da7a5c1eaef7d77,2.5,3.5,fru,97.3231,94.94,Ses04M_script03_1_M015, Who knows.,Qui sait.,2.5
6256a0701da7a5c1eaef7d78,3.5,3,exc,100.1596,96.94,Ses04M_script03_1_F015, Shall we always want to bicker and fight?,Aurons-nous toujours envie de nous chamailler et de nous battre ?,2.5
6256a0701da7a5c1eaef7d79,3,3,sad,103.11,99.5976,Ses04M_script03_1_M016, No.  That fire will fade along with our passion.,"Non. Ce feu s'éteindra avec notre passion.",2
6256a0701da7a5c1eaef7d7a,2.5,3,exc,105.44,102.74,Ses04M_script03_1_F016," Oh, dear.  Should we like that.",Oh cher. Doit-on aimer ça.,3.5
6256a0701da7a5c1eaef7d7b,4,3,fru,108.22,104.9227,Ses04M_script03_1_M017," It all depends on how well we've played.",Tout dépend de la qualité de notre jeu.,2.5
6256a0701da7a5c1eaef7d7c,4,4,exc,111.34,107.49,Ses04M_script03_1_F017," What happens if one of us dies?  Does the one that's left, still laugh?","Que se passe-t-il si l'un de nous meurt ? Est-ce que celui qui reste rit encore ?",3
6256a0701da7a5c1eaef7d7d,3.5,4,fru,113.52,110.87,Ses04M_script03_1_M018," Yes.  Yes, with all his might.","Oui. Oui, de toutes ses forces.",3.5
6256a0701da7a5c1eaef7d7e,3.5,3,exc,115.28,113,Ses04M_script03_1_F018," Well that's serious enough, isn't it?","Eh bien, c'est assez sérieux, n'est-ce pas ?",2.5
6256a0701da7a5c1eaef7d7f,3.5,3.5,fru,122.22,114.81,Ses04M_script03_1_M019," No, no, it isn't.  Death's very laughable; such a cunning little mystery, all done with mirrors.","Non, non, ce n'est pas le cas. La mort est très risible; un petit mystère si rusé, tout fait avec des miroirs.",3
6256a0701da7a5c1eaef7d80,3.5,3.5,exc,124.42,121.58,Ses04M_script03_1_F019," Darling, I believe you're talking nonsense.","Chérie, je crois que tu dis n'importe quoi.",4
6256a0701da7a5c1eaef7d81,4,4,exc,139.1477,123.46,Ses04M_script03_1_M020," So is everyone else in the long run.  Let's be superficial and pity the poor philosophers.  Let's blow trumpets and squeakers and- and enjoy the party as much as we can, like very small, quite idiotic little school children.","Il en va de même pour tous les autres à long terme. Soyons superficiels et plaignons les pauvres philosophes. Soufflons des trompettes et couinons et- et profitons de la fête autant que nous le pouvons, comme de tout petits écoliers tout à fait idiots.",2
6256a0701da7a5c1eaef7d82,3.5,4.5,exc,147.1219,139.1744,Ses04M_script03_1_M021," Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.","Savourons le délice du moment. Viens m'embrasser, ma chérie, avant que ton corps ne pourrisse et que des vers n'apparaissent et ne sortent de tes orbites.",3.5
6256a0701da7a5c1eaef7d83,3.5,4,exc,149.5837,147.0951,Ses04M_script03_1_F020," Elliot, worms don't pop.","Elliot, les vers n'éclatent pas.",3
6256a0701da7a5c1eaef7d84,3.5,4,exc,163.63,148.8345,Ses04M_script03_1_M022," I don't mind what you do, see?  You can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.","Ce que vous faites ne me dérange pas, vous voyez ? Tu peux te peindre en vert vif et danser nue sur la place Vendôme et filer follement avec tous les hommes du monde et je ne dirai mot tant que tu m'aimeras le mieux.",3.5
6256a0701da7a5c1eaef7d85,4,4.5,exc,171.5798,162.9098,Ses04M_script03_1_F021," Thank you, dear.  The same applies to you, except that if I catch you so much as looking at another woman, I will kill you.","Merci très cher. La même chose s'applique à vous, sauf que si je vous surprends à regarder une autre femme, je vous tue.",4
6256a0701da7a5c1eaef7d86,2.5,3,exc,173.97,170.777,Ses04M_script03_1_M023, Do you remember that awful scene we had in Venice?,Vous souvenez-vous de cette horrible scène que nous avons eue à Venise ?,3.5
6256a0701da7a5c1eaef7d87,3.5,3,exc,175.61,173.64,Ses04M_script03_1_F022, Which particular one?,Lequel en particulier ?,4
6256a0701da7a5c1eaef7d88,3,4,exc,179.35,175.04,Ses04M_script03_1_M024, The one when you bought that little painted wooded snake and put it on my bed?,"Celle où tu as acheté ce petit serpent en bois peint et que tu l'as mis sur mon lit ?",2
6256a0701da7a5c1eaef7d89,4.5,4,exc,183.8,178.7,Ses04M_script03_1_F023," Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.","Ah, Charles ; c'était son nom, Charles. Oh, il se tortillait si joliment.",5
6256a0701da7a5c1eaef7d8a,3.5,4.5,ang,185.21,183.3,Ses04M_script03_1_M025, Horrible thing.  I hated it.,"Chose horrible. J'ai détesté.",2
6256a0701da7a5c1eaef7d8b,4,4,exc,190.15,184.54,Ses04M_script03_1_F024," I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.","Je sais que tu l'as fait. Vous l'avez jeté par la fenêtre dans le Grand Canal. Je ne pense pas que je te le pardonnerai jamais.",3
6256a0701da7a5c1eaef7d8c,3,2.5,exc,191.54,189.56,Ses04M_script03_1_M026, How long did that row last?,Combien de temps a duré cette ligne ?,3
6256a0701da7a5c1eaef7d8d,3.5,3,exc,193.6,191.06,Ses04M_script03_1_F025, It went on intermittently for days.,Cela a duré par intermittence pendant des jours.,4
6256a0701da7a5c1eaef7d8e,3,4,exc,198.21,193.1,Ses04M_script03_1_M027, The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,"Le pire c'était à Cannes quand tes fers à friser ont troué ma robe de chambre.",2
6256a0701da7a5c1eaef7d8f,4,3.5,exc,201.52,197.53,Ses04M_script03_1_F026," It burnt my comb, too, and all the towels in the bathroom.",Il a également brûlé mon peigne et toutes les serviettes de la salle de bain.,4
6256a0701da7a5c1eaef7d90,1.5,2,neu,203.34,201.3627,Ses04M_script03_1_M028, Line?,Doubler?,2.5
6256a0701da7a5c1eaef7d91,3.5,3.5,exc,205.5,203.4,Ses04M_script03_1_M029," How -- that was a rouser wasn't it?","Comment - c'était excitant, n'est-ce pas ?",3
6256a0701da7a5c1eaef7d92,3.5,3.5,exc,207.75,204.99,Ses04M_script03_1_F027, That was the first time you ever hit me.,"C'était la première fois que tu me frappais.",3.5
6256a0701da7a5c1eaef7d93,2.5,3,exc,209.23,207.1,Ses04M_script03_1_M030," I didn't hit you very hard.","Je ne t'ai pas frappé très fort.",2.5
6256a0701da7a5c1eaef7d94,4.5,4,exc,215.23,208.6,Ses04M_script03_1_F028," The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.","Le directeur est entré et a trouvé qu'il se roulait sur le sol, mordant et grattant comme des panthères. Oh cher.",4.5
6256a0701da7a5c1eaef7d95,3,3.5,exc,219.05,214.7,Ses04M_script03_1_M031," Ah, I shall never forget his face.","Ah, je n'oublierai jamais son visage.",4.5
6256a0701da7a5c1eaef7d96,4.5,4.5,exc,222.65,218.31,Ses04M_script03_1_F029," How ridiculous. How utterly, utterly ridiculous.","Comment ridicule. Comment tout à fait, tout à fait ridicule.",4.5
6256a0701da7a5c1eaef7d97,3,4,exc,225.37,222.07,Ses04M_script03_1_M032, Yes.  We were very much younger then.,Oui. Nous étions alors beaucoup plus jeunes.,4
6256a0701da7a5c1eaef7d98,3.5,3.5,exc,227.4261,225.08,Ses04M_script03_1_F030, And very much sillier.,Et beaucoup plus bête.,4
6256a0701da7a5c1eaef7d99,3.5,4,neu,231.71,226.9,Ses04M_script03_1_M033," As a matter of fact, the real cause of that row was Peter Burden.","En fait, la véritable cause de cette dispute était Peter Burden.",3
6256a0ab1da7a5c1eaef7ddd,3,2.5,neu,11.4367,6.5663,Ses03M_impro08a_M000, Hello.  This is Viacom Services.  How can I help you?,"Bonjour. Il s'agit des services Viacom. Comment puis-je vous aider?",3
6256a0ab1da7a5c1eaef7dde,4,4.5,fru,18.3382,10.7663,Ses03M_impro08a_F000," Hello?  God finally somebody, look, this is ridiculous.  I've been waiting online for like a half an hour now.","Bonjour? Dieu enfin quelqu'un, regarde, c'est ridicule. J'attends en ligne depuis environ une demi-heure maintenant.",1.5
6256a0ab1da7a5c1eaef7ddf,2,3,neu,20.8228,17.6481,Ses03M_impro08a_M001," I'm sorry ma'am, what can I help you with?","Je suis désolé madame, en quoi puis-je vous aider ?",3
6256a0ab1da7a5c1eaef7de0,3.5,4,fru,26.9925,19.8763,Ses03M_impro08a_F001," Look my, my phone isn't working.  I don't understand what's going on.  I am trying to call out.  I'm not receiving any calls","Écoutez, mon téléphone ne fonctionne pas. Je ne comprends pas ce qui se passe. J'essaie d'appeler. Je ne reçois aucun appel",2
6256a0ab1da7a5c1eaef7de1,4.5,4,fru,31.6225,27.0735,Ses03M_impro08a_F002," and I need assistance with my...not only is my work phone, it's my home phone and look,","et j'ai besoin d'aide avec mon... non seulement mon téléphone au travail, c'est mon téléphone à la maison et regarde,",2
6256a0ab1da7a5c1eaef7de2,4.5,4,fru,36.8342,31.7275,Ses03M_impro08a_F003, this is my business.  This is how I make money is through my phone.  It needs to be working.  Can you please help me?,"C'est mes affaires. C'est comme ça que je gagne de l'argent grâce à mon téléphone. Il faut que ça marche. Pouvez-vous m'aider s'il vous plaît?",1
6256a0ab1da7a5c1eaef7de3,2.5,3.5,neu,42.0202,34.1722,Ses03M_impro08a_M002," Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?","D'accord. Pouvez-vous me donner les quatre derniers chiffres de votre numéro de sécurité sociale afin que je puisse vérifier à qui je parle ?",3
6256a0ab1da7a5c1eaef7de4,2,2,neu,44.4061,41.3695,Ses03M_impro08a_F004, two two six six.,deux deux six six.,2.5
6256a0ab1da7a5c1eaef7de5,2.5,3,neu,46.8315,43.4794,Ses03M_impro08a_M003, Okay.  And your name is?,"D'accord. Et ton nom est?",3
6256a0ab1da7a5c1eaef7de6,3,2.5,fru,48.5076,45.9836,Ses03M_impro08a_F005, Olivia.,Olivier.,3.5
6256a0ab1da7a5c1eaef7de7,3.5,3.5,neu,53.2597,47.7977,Ses03M_impro08a_M004, Olivia. Um. Okay.  So how long has this problem been?,"Olivier. Hum. D'accord. Alors depuis combien de temps ce problème dure-t-il ?",3
6256a0ab1da7a5c1eaef7de8,4.5,4.5,fru,61.8176,52.5302,Ses03M_impro08a_F006," This has been going on for the past two weeks.  I called every single day.  Nobody is helping me.  You guys tell me the same thing over and over, call again, call again, call again--","Cela dure depuis deux semaines. J'ai appelé tous les jours. Personne ne m'aide. Vous me dites encore et encore la même chose, appelez encore, appelez encore, appelez encore...",1
6256a0ab1da7a5c1eaef7de9,2.5,3,neu,62.9021,60.1218,Ses03M_impro08a_M005, So what exactly is the problem?,Alors quel est exactement le problème ?,2.5
6256a0ab1da7a5c1eaef7dea,4.5,5,fru,69.4487,61.8767,Ses03M_impro08a_F007," I don't, I don't know what the problem is.  That's what I want you guys to...why is my service not turned on?  And I paid my bills on time.  I don't understand.","Je ne sais pas quel est le problème. C'est ce que je veux que vous disiez... pourquoi mon service n'est-il pas activé ? Et j'ai payé mes factures à temps. Je ne comprends pas.",1
6256a0ab1da7a5c1eaef7deb,2.5,3.5,neu,77.553,68.6402,Ses03M_impro08a_M006," Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--","Um- Je pense que c'est en partie dû au fait que le réseau est en panne. Il a eu quelques problèmes ces dernières semaines...",2.5
6256a0ab1da7a5c1eaef7dec,4,4.5,fru,81.19,74.8318,Ses03M_impro08a_F008," Okay.  Well that is, that is fine and all.  I don't care.  I really don't care because I want my phone to work that's all.","D'accord. Eh bien, c'est bien et tout. Je m'en fiche. Je m'en fous parce que je veux que mon téléphone fonctionne, c'est tout.",2
6256a0ab1da7a5c1eaef7ded,5,5,fru,92.2433,81.2225,Ses03M_impro08a_F009," That is I am paying you guys for service and I'm not getting any service.  I get, I get just dropped calls all the time and now it's completely not working at all.  I can't even call out, nine one one probably wouldn't even work.","C'est-à-dire que je vous paie pour le service et que je ne reçois aucun service. Je reçois, je reçois tout le temps des appels interrompus et maintenant ça ne marche plus du tout. Je ne peux même pas appeler, neuf un un ne fonctionnerait probablement même pas.",1.5
6256a0ab1da7a5c1eaef7dee,2.5,3,neu,90.4292,87.7474,Ses03M_impro08a_M007," I understand--we're not-",Je comprends--nous ne sommes pas-,3
6256a0ab1da7a5c1eaef7def,2,3,neu,95.6349,91.0602,Ses03M_impro08a_M008," No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.","Non. D'accord. Nous ne vous facturons aucun de ces mois. Nous allons vous offrir trois mois gratuits.",3
6256a0ab1da7a5c1eaef7df0,3.5,4.5,fru,99.756,94.6884,Ses03M_impro08a_F010," Well you better.  You better give me a whole freaking new phone that's what you better do.","Eh bien tu ferais mieux. Tu ferais mieux de me donner un tout nouveau téléphone, c'est ce que tu ferais mieux de faire.",1.5
6256a0ab1da7a5c1eaef7df1,3,2.5,neu,101.6293,98.8687,Ses03M_impro08a_M009, We can give you a new phone--,Nous pouvons vous donner un nouveau téléphone...,3.5
6256a0ab1da7a5c1eaef7df2,4,4.5,fru,102.3589,99.9335,Ses03M_impro08a_F011, I want a camera phone actually.,Je veux un téléphone avec appareil photo en fait.,2
6256a0ab1da7a5c1eaef7df3,3.5,3.5,neu,107.3871,101.7279,Ses03M_impro08a_M010, We can do that.  We can do that.  You just have to sign a one-year contract though with the--,"Nous pouvons faire ça. Nous pouvons faire ça. Vous n'avez qu'à signer un contrat d'un an avec le...",3
6256a0ab1da7a5c1eaef7df4,4,4.5,fru,110.1575,105.5533,Ses03M_impro08a_F012," No, no, no...  I'm done with these contract business because this is what can happen.","Non, non, non... J'en ai fini avec ces contrats parce que c'est ce qui peut arriver.",2
6256a0ab1da7a5c1eaef7df5,4,4.5,ang,117.8182,110.2,Ses03M_impro08a_F013," You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no.  No contracts for me.  You give me a new phone.","Vous signez le contrat et ensuite le téléphone ne marche pas et vous êtes coincé, vous ne pouvez pas aller à un nouveau... non. Pas de contrat pour moi. Tu me donnes un nouveau téléphone.",1.5
6256a0ab1da7a5c1eaef7df6,3.5,3,fru,122.3732,116.221,Ses03M_impro08a_M011," Besides, it's sort of out of hands at the moment----The whole electrical power outage.","De plus, c'est en quelque sorte hors de contrôle en ce moment ---- Toute la panne d'électricité.",2
6256a0ab1da7a5c1eaef7df7,3.5,4,ang,121.2295,118.4295,Ses03M_impro08a_F014, I want to talk to a supervisor,Je veux parler à un superviseur,2
6256a0ab1da7a5c1eaef7df8,3,5,ang,126.2775,121.3084,Ses03M_impro08a_F015," I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.","Je voudrais parler à votre superviseur. De toute évidence, vous êtes incompétent et ne comprenez pas ce que je demande.",1.5
6256a0ab1da7a5c1eaef7df9,4,4,neu,133.948,125.5676,Ses03M_impro08a_M012," Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-","Um- Laissez-moi vous connecter à mon superviseur. En fait, il est sorti en ce moment donc je suis superviseur jusqu'à ce qu'il revienne. Euh-",3
6256a0ab1da7a5c1eaef7dfa,3.5,3.5,fru,134.4212,132.0353,Ses03M_impro08a_F016, What?,Quelle?,1.5
6256a0ab1da7a5c1eaef7dfb,3,4,neu,140.4156,134.2043,Ses03M_impro08a_M013," So you could----speak with me some more, you could call back later on maybe.","Donc tu pourrais----parler avec moi encore un peu, tu pourrais peut-être rappeler plus tard.",3
6256a0ab1da7a5c1eaef7dfc,3,4,fru,137.0635,134.4804,Ses03M_impro08a_F017," That's ridiculous.  You know?","C'est ridicule. Tu sais?",2
6256a0ab1da7a5c1eaef7dfd,4.5,5,fru,146.9819,138.8579,Ses03M_impro08a_F018," No I don't want to call back, you put me on hold for like hours and hours----and it's money, money, money, money and out of my pocket, out of my pocket--","Non, je ne veux pas rappeler, tu m'as mis en attente pendant des heures et des heures----et c'est de l'argent, de l'argent, de l'argent, de l'argent et de ma poche, de ma poche--",1
6256a0ab1da7a5c1eaef7dfe,3,3,fru,144.4579,141.8945,Ses03M_impro08a_M014," I didn't put you on hold.","Je ne t'ai pas mis en attente.",2.5
6256a0ab1da7a5c1eaef7dff,3,4,fru,150.0974,144.5565,Ses03M_impro08a_M015," There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am",Il y a beaucoup de gens qui nous appellent pour avoir des problèmes. Toutes les compagnies de téléphone ont les mêmes problèmes madame,2
6256a0ab1da7a5c1eaef7e00,3.5,4.5,fru,152.4439,149.4664,Ses03M_impro08a_F019, Every phone...every single phone company?,Chaque téléphone... chaque compagnie de téléphone ?,1.5
